station_index,latitude,longitude,date_time,time_zone,aqi,city_name,city_url,dominant_pollution,pollution_co,pollution_dew,pollution_h,pollution_o3,pollution_p,pollution_pm10,pollution_pm25,pollution_r,pollution_so2,pollution_t
180,30.3503017,-95.4251278,2019-10-05 23:00:00,-06:00,72,https://aqicn.org/city/texas/houston/conroe-relocated,,pm25,2.3,,77.5,13.6,1013.5,,72,,,25.8
181,29.7679707,-95.2205867,2019-10-05 22:00:00,-06:00,70,https://aqicn.org/city/texas/houston/houston-east,,pm25,2.3,,,29.6,1013.2,,70,,0.5,27.2
182,32.1754284,-96.8701803,2019-10-05 22:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/italy,,pm25,,,,34.4,1013.8,,51,,,
183,32.5649518,-96.3176773,2019-10-05 23:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/kaufman,,pm25,,,,28.9,1010.4,,51,,,25.8
184,32.6563574,-97.0885849,2019-10-05 22:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/arlington-municipal-airport,,pm25,,,,33.6,1014.2,,51,,,
185,32.7591432,-97.3423337,2019-10-05 23:00:00,-06:00,59,https://aqicn.org/city/texas/dallas/fort-worth/haws-athletic-center,,pm25,,,61.5,28.1,1016.3,,59,,,26.9
186,29.4072945,-98.431251,2019-10-05 21:00:00,-06:00,30,https://aqicn.org/city/texas/san-antonio/cps-pecan-valley,,pm25,,,,28.9,1014.1,,30,,,25.8
187,29.2753812,-98.3116919,2019-10-05 22:00:00,-06:00,29,https://aqicn.org/city/texas/san-antonio/calaveras-lake,,o3,,,70.8,28.9,1012.5,,25,,,24.7
188,29.3529047,-98.3328207,2019-10-05 21:00:00,-06:00,30,https://aqicn.org/city/texas/san-antonio/heritage-middle-school,,pm25,,,59.5,28.9,1012.2,,30,,,25.5
189,29.4239327,-98.5805051,2019-10-05 23:00:00,-06:00,59,https://aqicn.org/city/texas/san-antonio/old-hwy-90,,pm25,,,,8,1013.8,,59,,,
190,29.3328029,-98.5513964,2019-10-05 23:00:00,-06:00,44,https://aqicn.org/city/texas/san-antonio/palo-alto,,pm25,,,,8,1013.8,,44,,,
191,29.51509,-98.620166,2019-10-05 22:00:00,-06:00,53,https://aqicn.org/city/texas/san-antonio/san-antonio-northwest,,pm25,,,62.5,33.6,1011.7,,53,,,26.6
192,29.5877306,-98.3124785,2017-12-29 12:00:00,-06:00,35,http://aqicn.org/city/texas/san-antonio/selma/,,pm25,,,,7.3,,,35,,1.2,
193,31.6675,-106.288,2019-10-05 22:00:00,-06:00,60,https://aqicn.org/city/texas/el-paso/socorro-hueco,,pm25,2.3,,,3.2,1009.1,51,60,,1.2,21.9
194,27.4269883,-97.2987037,2019-10-05 22:00:00,-06:00,25,https://aqicn.org/city/texas/corpus-christi/national-seashore,,pm25,,,,19.2,1013.3,,25,,0.5,27.7
195,30.06717,-94.09093,2018-05-03 15:00:00,-06:00,46,http://aqicn.org/city/texas/beaumont/beaumont-mary/,,pm25,4.5,,69.5,5.6,1017.4,,46,,0.3,26.9444
196,31.8702534,-102.3347563,2019-10-05 08:00:00,-06:00,-,https://aqicn.org/city/texas/midland/odessa-gonzales,,,,,,,1016.2,,5,,,
197,29.2544736,-94.8612886,2019-10-05 22:00:00,-06:00,38,https://aqicn.org/city/texas/houston/galveston-99th-street,,o3,2.3,,,38.4,1014.2,,5,,0.2,27.2
198,31.6530743,-97.0706982,2019-10-05 23:00:00,-06:00,46,https://aqicn.org/city/texas/waco/waco-mazanec,,pm25,,,,34.4,,,46,,,26.1
199,27.599444,-99.533333,2019-10-05 22:00:00,-06:00,34,https://aqicn.org/city/texas/laredo/world-trade-bridge,,pm25,2.3,,75.4,18.4,1015.1,,34,,,27.3
200,35.2015839,-101.9092481,2018-05-03 16:00:00,-06:00,48,http://aqicn.org/city/texas/amarillo/amarillo-a-m/,,pm25,,,14.1,,1014.6,,48,,,26.1
201,29.7337263,-95.2575931,2019-10-05 23:00:00,-06:00,52,https://aqicn.org/city/texas/houston/clinton,,pm25,2.3,,,39.2,1013.2,,52,,0.5,27.2
202,29.670025,-95.1285077,2019-10-05 23:00:00,-06:00,58,https://aqicn.org/city/texas/houston/houston-deer-park--2,,pm25,,,84.7,38.4,1013.5,,58,,0.2,
203,29.901037,-95.3261248,2019-10-05 22:00:00,-06:00,23,https://aqicn.org/city/texas/houston/houston-aldine,,o3,,,,23.3,1013.5,,,,0.5,23.8
204,32.8200608,-96.8601165,2019-10-05 22:00:00,-06:00,51,https://aqicn.org/city/texas/dallas/fort-worth/dallas-hinton,,pm25,,,66.8,32.8,1013.4,,51,,,27.6
205,33.2190564,-97.1962872,2019-10-05 22:00:00,-06:00,31,https://aqicn.org/city/texas/dallas/fort-worth/denton-airport-south,,o3,,,63.4,31.2,1012.8,,,,,26.6
206,32.4820815,-97.0269224,2019-10-05 23:00:00,-06:00,53,https://aqicn.org/city/texas/dallas/fort-worth/midlothian-ofw,,pm25,,,,30.4,1009.8,,53,,,
207,31.7467425,-106.4027843,2019-10-05 22:00:00,-06:00,48,https://aqicn.org/city/texas/el-paso/ascarate-park-se,,pm25,2.3,,,8.8,1009.1,12,48,,1.2,21.9
208,31.7656976,-106.4552204,2019-10-05 21:00:00,-06:00,19,https://aqicn.org/city/texas/el-paso/el-paso-chamizal,,o3,2.3,,,19.2,1009.7,19,5,,1.2,21.6
209,31.7682914,-106.5012595,2019-10-05 22:00:00,-06:00,35,https://aqicn.org/city/texas/el-paso/el-paso-utep,,pm25,2.3,,,17.6,1009.7,19,35,,1.2,21.6
210,26.2262097,-98.291069,2019-10-05 21:00:00,-06:00,21,https://aqicn.org/city/texas/harlingen/mission,,pm25,,,,20.8,1013.1,,21,,,26.1
211,27.8118142,-97.4657005,2019-10-05 23:00:00,-06:00,38,https://aqicn.org/city/texas/corpus-christi/dona-park,,pm25,,,,20.8,1012.1,,38,,0.5,27.7
212,29.8639525,-94.3177999,2019-10-05 22:00:00,-06:00,57,https://aqicn.org/city/texas/beaumont/hamshire,,pm25,4.5,,,20,1014.2,,57,,0.3,
213,30.1946263,-93.8672095,2019-10-05 22:00:00,-06:00,76,https://aqicn.org/city/texas/beaumont/setrpc-42-mauriceville,,pm25,4.5,,,8,1014.8,,76,,0.3,
214,25.8925176,-97.4938295,2019-10-05 22:00:00,-06:00,30,https://aqicn.org/city/texas/harlingen/brownsville,,pm25,,,87.5,8,1013.1,,30,,,24.7
215,31.8365747,-102.3420368,,-06:00,-,https://aqicn.org/city/texas/midland/odessa-hays-elementary-school,,,,,,,1016.2,,,,,
216,30.0584604,-95.1897514,1970-01-01 00:00:00,-0600,-,http://aqicn.org/city/texas/houston/kingwood/,,,,,,,,,,,,
217,30.4831681,-97.8723005,2019-10-05 23:00:00,-06:00,46,https://aqicn.org/city/texas/austin/austin-audubon-society,,pm25,,,,24.8,1010.9,,46,,0.6,24.6
218,30.3544356,-97.7602554,2019-10-05 23:00:00,-06:00,46,https://aqicn.org/city/texas/austin/austin-northwest,,pm25,,,,20,1012.7,,46,,0.6,25.5
219,29.9229186,-93.9090282,2019-10-05 22:00:00,-06:00,68,https://aqicn.org/city/texas/beaumont/port-arthur-memorial-school,,pm25,4.5,,,12.8,1014.8,,68,,0.2,
220,26.0696153,-97.1621996,2019-10-02 10:00:00,-06:00,-,https://aqicn.org/city/texas/harlingen/isla-blanca-park,,,,,,8,1012.3,,50,,,
221,32.6689873,-94.1674569,2019-10-05 23:00:00,-06:00,53,https://aqicn.org/city/texas/tyler/karnack,,pm25,,,,2.4,1014.8,,53,,,
222,33.8630221,-98.5717882,,-0600,-,http://aqicn.org/city/texas/abilene/wichita-falls/,,,,,50,,993.16,,,,,22.49
223,28.704607,-100.4511555,2019-10-05 22:00:00,-06:00,9,https://aqicn.org/city/texas/laredo/eagle-pass,,pm25,,,,,1013.5,,9,,,
224,30.2632079,-97.7128831,2019-10-05 22:00:00,-06:00,53,https://aqicn.org/city/texas/austin/austin-webberville-rd,,pm25,,,58.5,14.5,,,53,,0.6,26.6
225,33.590764,-101.8504185,,-0600,-,http://aqicn.org/city/texas/lubbock/lubbock-pm25/,,,,,45,,,,,,,16.74
226,32.0319398,-96.3991377,2019-10-05 23:00:00,-06:00,53,https://aqicn.org/city/texas/dallas/fort-worth/corsicana-airport,,pm25,,,73.5,32.8,999.4,,53,,,26.3
227,30.2583319,-97.7203007,2018-05-03 16:00:00,-06:00,54,http://aqicn.org/city/texas/austin/zavala-elementary/,,pm25,,,74.6,14.5,1006.5,,54,,0.6,30.0556
228,29.9624745,-96.7458748,,-06:00,-,https://aqicn.org/city/texas/austin/fayette-county,,,,,,,1022.6,,,,,14.6
229,38.20185,-120.68028,2019-10-05 20:00:00,-07:00,29,https://aqicn.org/city/california/calaveras/san-andreas-gold-strike-road,,o3,,,61.6,28.9,1016.5,11,13,,,15.7
230,37.74871,-119.58709,2019-10-05 20:00:00,-07:00,159,https://aqicn.org/city/california/mariposa/yosemite-village-visitor-center,,pm25,,,59.1,25.6,1015.6,70,159,,,17.2
231,39.23352,-121.05567,2019-10-05 20:00:00,-07:00,36,https://aqicn.org/city/california/nevada/grass-valley-litton-building,,o3,,,62.9,36.1,1019.7,,30,,5.8,13.3
232,39.32782,-120.18459,2019-10-05 21:00:00,-07:00,50,https://aqicn.org/city/california/nevada/truckee-fire-station,,pm25,,,47.7,0.1,1013.6,15,50,,,7.2
233,39.09979,-120.95391,2019-10-05 20:00:00,-07:00,17,https://aqicn.org/city/california/placer/colfax-city-hall,,pm25,,,,15.2,1016.2,,17,,5.8,13.3
234,40.30961,-121.22779,2019-10-05 21:00:00,-07:00,17,https://aqicn.org/city/california/plumas/chester,,pm25,,,,38.4,1025.7,,17,,,5.6
235,39.80587,-120.46866,,-0700,-,http://aqicn.org/city/california/plumas/portola-nevada-street/,,,,,36,,1021,,,,,17.66
236,39.93957,-120.94438,2019-10-05 21:00:00,-07:00,53,https://aqicn.org/city/california/plumas/quincy-n-church-street,,pm25,,,,,1025.7,,53,,,5.6
237,35.05045,-118.14778,2019-10-05 20:00:00,-07:00,45,https://aqicn.org/city/california/kern/mojave,,o3,0.1,,,44.8,1017.9,41,17,,,
238,36.48187,-121.73333,2019-10-05 20:00:00,-07:00,23,https://aqicn.org/city/california/monterey/carmel-valley-ford-road,,o3,3.4,,45.5,23.3,1017.4,,21,,1.5,12.5
239,36.20902,-121.12596,2019-10-05 20:00:00,-07:00,25,https://aqicn.org/city/california/monterey/king-city-pearl,,pm25,,,48.3,23.3,,23,25,,,
240,36.98401,-121.99097,2019-10-05 19:00:00,-07:00,30,https://aqicn.org/city/california/santa-cruz/santa-cruz-soquel-avenue,,pm10,4,,59.5,23.3,1016.5,30,17,,1.5,16.1
241,34.17599,-118.31701,,-0700,-,http://aqicn.org/city/losangeles/burbank/,,,,,78,,1011,,,,,21.9
242,34.14437,-117.85038,2019-10-05 21:00:00,-07:00,63,https://aqicn.org/city/losangeles/glendora-laurel,,pm25,5.5,,,36.1,1016.1,35,63,,1.5,78
243,34.06653,-118.22676,2019-10-05 21:00:00,-07:00,50,https://aqicn.org/city/losangeles/los-angeles-north-main-street,,pm25,3.8,,,24.8,1015.9,44,50,,1.5,77
244,33.82376,-118.18916,2016-09-02 10:00:00,-0700,-,http://aqicn.org/city/losangeles/north-long-beach-long-beach/,,,,,64,,1011,,46,,,26.83
245,34.1992,-118.53275,2019-10-05 21:00:00,-07:00,69,https://aqicn.org/city/losangeles/reseda,,pm25,5.5,,,42.4,1015.6,,69,,1.5,80
246,34.38337,-118.52839,2019-10-05 21:00:00,-07:00,34,https://aqicn.org/city/losangeles/santa-clarita-placerita,,o3,6.5,,,33.6,1015.9,,33,,1.5,81
247,33.7924,-118.17525,2019-10-05 21:00:00,-07:00,52,https://aqicn.org/city/california/los-angeles/south-long-beach,,pm25,2.4,,81.5,29.6,1014.5,25,52,,4.3,15.2
248,33.92077,-116.85841,2019-10-05 21:00:00,-07:00,56,https://aqicn.org/city/california/riverside/banning-airport,,pm25,1.2,,36.5,31.2,1015.4,13,56,,,82
249,33.67653,-117.33104,2019-10-05 21:00:00,-07:00,54,https://aqicn.org/city/california/riverside/lake-elsinore-w-flint-street,,pm25,4.6,,58.8,36.8,1015.4,32,54,,1.5,80
250,33.99636,-117.4924,2019-10-05 21:00:00,-07:00,75,https://aqicn.org/city/california/riverside/mira-loma-van-buren,,pm10,5.9,,,17.6,1014.9,75,64,,1.5,18.6
251,33.94586,-117.40056,2016-09-07 06:00:00,-0700,-,http://aqicn.org/city/california/riverside/riverside-magnolia/,,,8.9,,48,1,1013,54,53,,,28.22
252,33.99952,-117.41595,2019-10-05 21:00:00,-07:00,50,https://aqicn.org/city/california/riverside/rubidoux-mission-blvd,,pm25,7.3,,,28.9,1014.9,50,50,,1.5,79
253,33.58333,-117.08333,2019-10-05 21:00:00,-07:00,60,https://aqicn.org/city/california/riverside/temecula-lake-skinner,,pm25,1.2,,,34.4,1014.7,41,60,,,16.1
254,34.24313,-117.2723,2019-10-05 21:00:00,-07:00,63,https://aqicn.org/city/california/san-bernardino/lake-gregory-crestline,,pm25,1.2,,,36.8,1005.7,47,63,,1.5,70
255,34.10367,-117.62906,2019-10-05 20:00:00,-07:00,63,https://aqicn.org/city/california/san-bernardino/upland,,pm25,5.7,,,0.1,1016.6,44,63,,1.5,77
256,35.04676,-120.58777,2019-10-05 21:00:00,-07:00,55,https://aqicn.org/city/california/san-luis-obispo/cdf-arroyo-grande,,pm10,1.3,,49.5,30.4,1013.5,55,46,,1.5,14.1
257,35.49153,-120.66799,,-0700,-,http://aqicn.org/city/california/san-luis-obispo/atascadero-lewis-avenue/,,,,,100,,1014,,,,,14.66
258,35.02079,-120.56389,2019-10-05 21:00:00,-07:00,37,https://aqicn.org/city/california/san-luis-obispo/nipomo-guadalupe-road,,pm10,1.3,,49.5,30.4,1013.5,37,30,,1.5,14.1
259,35.25651,-120.6693,2019-10-05 20:00:00,-07:00,29,https://aqicn.org/city/california/san-luis-obispo/san-luis-obispo-higuera-street,,o3,1.3,,46.5,28.9,1014.3,15,25,,1.5,11.9
260,34.44551,-119.82845,2019-10-05 21:00:00,-07:00,46,https://aqicn.org/city/california/santa-barbara/goleta-fairview,,pm25,2.3,,,18.4,1014.4,22,46,,1.5,14.1
261,34.63782,-120.4575,2019-10-05 21:00:00,-07:00,30,https://aqicn.org/city/california/santa-barbara/lompoc-south-h-street,,pm25,3.4,,,16,1014.6,23,30,,2.9,15.5
262,34.42775,-119.69091,2019-10-05 20:00:00,-07:00,53,https://aqicn.org/city/california/santa-barbara/santa-barbara-national-guard-armory,,pm25,2.3,,,23.3,1014.4,35,53,,1.5,14.1
263,34.94287,-120.43561,2019-10-05 20:00:00,-07:00,29,https://aqicn.org/city/california/santa-barbara/santa-maria-south-broadway,,pm10,2.3,,,26.4,,29,25,,1.5,10.8
264,34.25238,-119.14318,2019-10-05 16:00:00,-07:00,53,https://aqicn.org/city/california/ventura/el-rio-rio-mesa-school--2,,o3,4.5,,,53.3,1014.5,51,38,,,
265,34.44804,-119.23131,2019-10-05 20:00:00,-07:00,25,https://aqicn.org/city/california/ventura/ojai-east-ojai-av,,pm25,2.3,,49.5,21.6,973.6,51,25,,,16.6
266,34.40426,-118.80991,2019-10-05 21:00:00,-07:00,53,https://aqicn.org/city/california/ventura/piru-pacific,,pm25,4.5,,72.5,31.2,1035.3,25,53,,,
267,34.2764,-118.68375,2019-10-05 21:00:00,-07:00,61,https://aqicn.org/city/california/ventura/simi-valley-cochran-street,,pm25,4.5,,58.6,40.8,,25,61,,,14.4
268,32.84231,-116.76784,2019-10-05 21:00:00,-07:00,50,https://aqicn.org/city/california/san-diego/alpine-victoria-drive,,o3,3.5,,,49.6,1021.5,,40,,,
269,33.21701,-117.39616,2019-10-05 21:00:00,-07:00,25,https://aqicn.org/city/california/san-diego/camp-pendleton,,o3,,,88.5,24.8,1016.3,,22,,,16.1
270,32.7912,-116.9421,2019-10-05 21:00:00,-07:00,39,https://aqicn.org/city/california/san-diego/el-cajon-redwood-avenue,,pm25,3.6,,,28.1,1011.4,,39,,,17.5
271,33.12772,-117.07536,,-07:00,-,http://aqicn.org/city/california/san-diego/escondido-e-valley-parkway/,,,,,88,,1012,,,,,21.96
272,32.70148,-117.14962,2016-10-20 09:00:00,-07:00,-,http://aqicn.org/city/california/san-diego/san-diego-beardsley/,,,4.5,,15,12.8,,,67,,,25.21
273,38.12275,-122.90836,,-0700,-,http://aqicn.org/city/california/marin/point-reyes/,,,,,69,,1014,,,,,19.2
274,36.81931,-119.71639,2019-10-05 19:00:00,-07:00,48,https://aqicn.org/city/california/fresno/clovis-n-villa-avenue,,pm10,5.8,,,18.4,1016.2,48,60,,1.5,16.2
275,36.70556,-119.74139,2019-10-05 20:00:00,-07:00,58,https://aqicn.org/city/california/fresno/fresno-drummond-street,,pm10,6.5,,,17.6,1017.2,58,54,,1.5,
276,36.78538,-119.77321,2019-10-05 20:00:00,-07:00,58,https://aqicn.org/city/california/fresno/fresno-garland,,pm10,6.5,,,21.6,1017.2,58,54,,1.5,
277,36.19865,-120.10117,2019-10-05 19:00:00,-07:00,28,https://aqicn.org/city/california/fresno/huron-4th-street,,o3,,,,28.1,1017.2,67,25,,1.5,17.1
278,36.63434,-120.38234,2019-10-05 20:00:00,-07:00,15,https://aqicn.org/city/california/fresno/tranquility,,o3,,,,15.2,1013.3,92,13,,1.5,15.5
279,35.35662,-119.06261,2019-10-05 20:00:00,-07:00,42,https://aqicn.org/city/california/kern/bakersfield-california-avenue,,pm25,1.9,,50.6,24.1,1016.9,30,42,,,18.3
280,34.84155,-118.86058,2019-10-05 20:00:00,-07:00,23,https://aqicn.org/city/california/kern/lebec,,pm10,,,12.5,33.6,1017.9,23,13,,,17.2
281,36.31572,-119.64323,2019-10-05 19:00:00,-07:00,51,https://aqicn.org/city/california/kings/hanford-s-irwin-street,,pm25,6.5,,59.6,13.6,1015.5,67,51,,1.5,16.6
282,36.86719,-120.01011,2019-10-05 20:00:00,-07:00,27,https://aqicn.org/city/california/madera/madera-pump-yard,,o3,,,,27.2,1017.2,92,36,,1.5,
283,37.28177,-120.43368,2019-10-05 20:00:00,-07:00,50,https://aqicn.org/city/california/merced/merced-coffee-road,,pm25,3.4,,,12.8,,43,50,,37.2,17.5
284,37.79338,-121.24779,2019-10-05 18:00:00,-07:00,28,https://aqicn.org/city/california/san-joaquin/manteca-ams,,pm10,7.9,,53.1,5.6,1015.6,28,17,,1.5,
285,37.95075,-121.26897,2019-10-05 20:00:00,-07:00,61,https://aqicn.org/city/california/san-joaquin/stockton-hazelton,,pm25,9.2,,,0.8,1016.3,28,61,,1.5,17.7
286,37.68268,-121.44238,2019-10-05 20:00:00,-07:00,33,https://aqicn.org/city/california/san-joaquin/tracy-airport,,pm10,7.9,,,26.4,,33,25,,1.5,17.5
287,37.64217,-120.99421,2019-10-05 20:00:00,-07:00,43,https://aqicn.org/city/california/stanislaus/modesto-14th-street,,pm10,3.4,,,16,1011.9,43,21,,37.2,14.7
288,36.03179,-119.05505,2019-10-05 20:00:00,-07:00,68,https://aqicn.org/city/california/tulare/porterville,,pm25,,,58.5,25.6,1016.2,61,68,,1.5,
289,36.33252,-119.29095,2019-10-05 20:00:00,-07:00,65,https://aqicn.org/city/california/tulare/visalia,,pm25,,,59.6,20,1015.5,61,65,,1.5,16.6
290,33.35264,-115.73419,2019-10-05 14:00:00,-07:00,16,https://aqicn.org/city/california/imperial/bombay-beach,,o3,,,,16,1017.8,49,8,,,34.5
291,32.67618,-115.48307,2019-10-05 20:00:00,-07:00,68,https://aqicn.org/city/california/imperial/calexico-ethel-street,,pm25,7.7,,23.5,8,1011.4,68,68,,1.5,23.6
292,33.16923,-115.85593,2019-08-03 11:00:00,-07:00,49,https://aqicn.org/city/california/imperial/naval-test-base,,pm25,,,17.2,14.5,1012.8,49,49,,,39.2
293,33.17638,-115.6231,2019-10-05 20:00:00,-07:00,48,https://aqicn.org/city/california/imperial/sonny-bono,,pm10,,,26.9,10.4,1017.7,48,17,,,25.6
294,33.50896,-115.91954,2019-10-05 19:00:00,-07:00,59,https://aqicn.org/city/california/riverside/salton-sea-park,,pm25,,,26.9,44,1017.7,51,59,,,25.6
295,33.51831,-116.07538,2019-10-05 19:00:00,-07:00,60,https://aqicn.org/city/california/riverside/torres-martinez,,pm25,,,,23,1012.3,51,60,,,18.3
296,39.76168,-121.84047,2019-10-05 20:00:00,-07:00,25,https://aqicn.org/city/california/butte/chico-east-avenue,,pm25,2.5,,,18.4,1015.5,17,25,,5.8,15.8
297,39.32756,-121.66881,2019-10-05 20:00:00,-07:00,39,https://aqicn.org/city/california/butte/gridley,,pm10,,,43.2,44,1011.7,39,25,,5.8,14.7
298,39.18919,-121.99887,2019-10-05 20:00:00,-07:00,63,https://aqicn.org/city/california/colusa/colusa-sunrise-blvd,,pm10,,,47.2,15.2,1011.7,63,42,,5.8,13.4
299,39.53387,-122.19083,2019-10-05 20:00:00,-07:00,28,https://aqicn.org/city/california/glenn/willows-colusa,,o3,2.5,,,28.1,1017.1,10,9,,5.8,15.5
300,38.74643,-121.26498,2019-10-05 20:00:00,-07:00,38,https://aqicn.org/city/california/placer/roseville-n-sunrise-ave,,pm25,11.2,,,11.2,1015.4,30,38,,5.8,18.8
301,38.30256,-121.42083,2019-10-05 21:00:00,-07:00,21,https://aqicn.org/city/california/sacramento/elk-grove-bruceville-road,,pm25,3.5,,51.4,9.6,1016.5,15,21,,5.8,16.7
302,38.68329,-121.16444,2019-07-22 09:00:00,-07:00,46,https://aqicn.org/city/california/sacramento/folsom-natoma-street,,pm25,11.2,,,26.4,1010.3,13,46,,5.8,30.9
303,38.61374,-121.36801,2019-10-05 20:00:00,-07:00,,https://aqicn.org/city/california/sacramento/sacramento-del-paso-manor,,o3,1.6,,40.5,0.1,1016.9,15,17,,5.8,17.5
304,38.56844,-121.49311,2019-10-05 20:00:00,-07:00,46,https://aqicn.org/city/california/sacramento/sacramento-1309-t-street,,pm25,2.1,,58.5,0.1,1022.3,31,46,,5.8,16.9
305,40.45318,-122.29883,2019-10-05 21:00:00,-07:00,26,https://aqicn.org/city/california/shasta/anderson-north-street,,o3,,,32.8,25.6,1017.8,,13,,,19.7
306,38.35655,-121.94986,2019-10-05 20:00:00,-07:00,21,https://aqicn.org/city/california/solano/vacaville-ulatis-drive,,pm25,3.8,,,13.6,1017.9,15,21,,5.8,15.5
307,39.13876,-121.61872,2019-10-05 20:00:00,-07:00,39,https://aqicn.org/city/california/sutter/yuba-city,,pm10,,,71.6,4.8,,39,25,,5.8,14.4
308,38.53455,-121.7734,2019-10-05 20:00:00,-07:00,18,https://aqicn.org/city/california/yolo/davis-ucd-campus,,o3,4.4,,,17.6,1016.5,15,17,,5.8,
309,38.66121,-121.73269,2019-10-05 20:00:00,-07:00,25,https://aqicn.org/city/california/yolo/woodland-gibson-road,,pm25,4.4,,,8.8,1016.1,15,25,,5.8,15.8
310,37.48822,-120.83592,2019-10-05 20:00:00,-07:00,46,https://aqicn.org/city/california/stanislaus/turlock-s-minaret-street,,pm25,3.4,,,17.6,1011.9,43,46,,37.2,14.7
317,33.83061,-117.9385,2019-10-05 20:00:00,-07:00,46,https://aqicn.org/city/california/orange/anaheim-loara-school,,pm25,7.4,,84.7,0.1,1012.7,31,46,,,16.2
324,39.77919,-121.59135,2019-10-05 20:00:00,-07:00,17,https://aqicn.org/city/california/butte/paradise-theater,,pm10,2.5,,34.5,24.1,1018.9,17,5,,5.8,18.4
325,34.21014,-118.8705,2019-10-05 21:00:00,-07:00,50,https://aqicn.org/city/california/ventura/thousand-oaks-moorpark-road,,pm25,4.5,,,28.9,1013.6,23,50,,,15.2
326,39.15047,-123.20655,2019-10-05 21:00:00,-07:00,46,https://aqicn.org/city/california/mendocino/ukiah-library,,pm25,,,59.6,11.2,1016.8,,46,,,
327,33.27275,-115.90062,2019-08-09 12:00:00,-07:00,30,https://aqicn.org/city/california/imperial/salton-city,,pm25,,,18.6,10.4,1012.4,49,30,,,39.5
328,36.84343,-121.3621,2019-10-05 20:00:00,-07:00,29,https://aqicn.org/city/california/san-benito/hollister-fairview-road,,pm10,3.4,,,21.6,1013.2,29,17,,1.5,16.3
329,-23.4892079,-46.6741555,2019-10-06 01:00:00,-03:00,62,https://aqicn.org/city/brazil/sao-paulo/americana,,pm10,3.7,,,32.1,1012.5,62,57,,0.6,23.3
330,-21.1860297,-50.4394393,2019-10-06 02:00:00,-03:00,61,https://aqicn.org/city/brazil/sao-paulo/aracatuba,,pm10,,,,22.4,,61,,,,
331,-21.7829663,-48.1864714,2019-10-06 01:00:00,-03:00,39,https://aqicn.org/city/brazil/sao-paulo/araraquara,,pm10,,,,35,,39,,,,
332,-22.329295,-49.0905538,2019-10-06 02:00:00,-03:00,54,https://aqicn.org/city/brazil/sao-paulo/bauru,,pm10,,,,26.9,,54,,,,
333,-22.9028433,-47.0571098,2019-09-24 10:00:00,-03:00,38,https://aqicn.org/city/brazil/sao-paulo/campinas-centro,,pm10,5.5,,42.8,60.4,1028.3,38,93,,4.1,24.4
334,-23.6667239,-46.7816448,2019-10-06 01:00:00,-03:00,53,https://aqicn.org/city/brazil/sao-paulo/capao-redondo,,pm25,6.4,,,27.7,1012.5,26,53,,0.6,23.3
335,-23.5239623,-46.8411243,2019-10-06 01:00:00,-03:00,46,https://aqicn.org/city/brazil/sao-paulo/carapicuiba,,pm25,2.8,,,34.2,1012.5,14,46,,0.6,23.3
336,-21.1420049,-48.9829903,2019-10-06 02:00:00,-03:00,20,https://aqicn.org/city/brazil/sao-paulo/catanduva,,o3,15.4,15.7,46.1,19.5,947.4,6,68,,,28.4
337,-23.5502041,-46.6784605,2019-10-06 01:00:00,-03:00,50,https://aqicn.org/city/brazil/sao-paulo/cerqueira-cesar,,pm25,1.9,,,21.6,1012.2,21,50,,0.6,22.7
338,-23.6186305,-46.6482747,2019-10-06 01:00:00,-03:00,61,https://aqicn.org/city/brazil/sao-paulo/congonhas,,pm25,3.7,,,32.5,1012.5,26,61,,0.6,23.3
339,-23.880185,-46.4179827,2019-10-06 01:00:00,-03:00,24,https://aqicn.org/city/brazil/sao-paulo/cubatao-centro,,o3,,,,24,1011.6,18,,,0.6,25.5
340,-23.8436848,-46.377867,2019-10-06 01:00:00,-03:00,48,https://aqicn.org/city/brazil/sao-paulo/cubatao-vale-do-mogi,,pm10,,,,20.4,1011.6,48,,,1.1,25.5
341,-23.8508082,-46.389992,2019-10-06 02:00:00,-03:00,75,https://aqicn.org/city/brazil/sao-paulo/cubatao-vila-parisi,,pm10,,,,23.6,1011.6,75,,,0.6,25.5
